timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1595690141979,19,Create Order,201,Created,200 Users 3-74,,true,,214,789,200,600,http://localhost:8080/orders,19,0,0
1595690142001,12,Get shopping cart,200,OK,200 Users 1-22,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690142006,10,Get shopping cart,200,OK,200 Users 1-75,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690142040,6,Create Account,201,Created,200 Users 2-75,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690142058,20,Create Order,201,Created,200 Users 3-22,,true,,214,789,200,600,http://localhost:8080/orders,20,0,0
1595690142063,15,Create Order,201,Created,200 Users 3-75,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690142090,11,Get shopping cart,200,OK,200 Users 1-76,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690142125,5,Create Account,201,Created,200 Users 2-76,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690142149,15,Create Order,201,Created,200 Users 3-76,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690142176,10,Get shopping cart,200,OK,200 Users 1-77,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690142210,5,Create Account,201,Created,200 Users 2-77,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690142234,16,Create Order,201,Created,200 Users 3-77,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690142260,12,Get shopping cart,200,OK,200 Users 1-78,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690142267,10,Get shopping cart,200,OK,200 Users 1-23,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690142294,6,Create Account,201,Created,200 Users 2-78,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690142299,6,Create Account,201,Created,200 Users 2-23,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690142347,11,Get shopping cart,200,OK,200 Users 1-79,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690142380,5,Create Account,201,Created,200 Users 2-79,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690142431,11,Get shopping cart,200,OK,200 Users 1-80,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690142439,17,Create Order,201,Created,200 Users 3-78,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690142444,16,Create Order,201,Created,200 Users 3-23,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690142463,17,Create Order,201,Created,200 Users 3-79,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690142490,16,Create Order,201,Created,200 Users 3-80,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690142525,5,Create Account,201,Created,200 Users 2-80,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690142551,5,Create Account,201,Created,200 Users 2-81,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690142561,5,Create Account,201,Created,200 Users 2-7,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690142565,5,Create Account,201,Created,200 Users 2-24,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690142577,11,Get shopping cart,200,OK,200 Users 1-81,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690142574,17,Create Order,201,Created,200 Users 3-81,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690142581,11,Get shopping cart,200,OK,200 Users 1-2,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690142579,16,Create Order,201,Created,200 Users 3-2,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690142587,11,Get shopping cart,200,OK,200 Users 1-7,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690142591,10,Get shopping cart,200,OK,200 Users 1-24,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690142601,10,Get shopping cart,200,OK,200 Users 1-82,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690142636,5,Create Account,201,Created,200 Users 2-82,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690142645,20,Create Order,201,Created,200 Users 3-7,,true,,214,789,200,600,http://localhost:8080/orders,20,0,0
1595690142649,19,Create Order,201,Created,200 Users 3-24,,true,,214,789,200,600,http://localhost:8080/orders,19,0,0
1595690142659,16,Create Order,201,Created,200 Users 3-82,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690142687,10,Get shopping cart,200,OK,200 Users 1-83,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690142720,5,Create Account,201,Created,200 Users 2-83,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690142743,20,Create Order,201,Created,200 Users 3-83,,true,,214,789,200,600,http://localhost:8080/orders,20,0,0
1595690142771,11,Get shopping cart,200,OK,200 Users 1-84,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690142805,5,Create Account,201,Created,200 Users 2-84,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690142830,16,Create Order,201,Created,200 Users 3-84,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690142857,9,Get shopping cart,200,OK,200 Users 1-25,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,9,0,0
1595690142856,10,Get shopping cart,200,OK,200 Users 1-85,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690142890,5,Create Account,201,Created,200 Users 2-25,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690142891,5,Create Account,201,Created,200 Users 2-85,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690142914,16,Create Order,201,Created,200 Users 3-85,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690142915,16,Create Order,201,Created,200 Users 3-25,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690142943,10,Get shopping cart,200,OK,200 Users 1-86,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690142975,6,Create Account,201,Created,200 Users 2-86,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690142999,15,Create Order,201,Created,200 Users 3-86,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690143026,10,Get shopping cart,200,OK,200 Users 1-87,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,9,0,0
1595690143059,6,Create Account,201,Created,200 Users 2-87,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690143083,17,Create Order,201,Created,200 Users 3-87,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690143111,10,Get shopping cart,200,OK,200 Users 1-88,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690143122,10,Get shopping cart,200,OK,200 Users 1-26,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690143144,7,Create Account,201,Created,200 Users 2-88,,true,,216,406,200,600,http://localhost:8080/accounts,7,0,0
1595690143154,6,Create Account,201,Created,200 Users 2-26,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690143168,16,Create Order,201,Created,200 Users 3-88,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690143195,11,Get shopping cart,200,OK,200 Users 1-89,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690143230,5,Create Account,201,Created,200 Users 2-89,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690143240,16,Create Order,201,Created,200 Users 3-26,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690143254,15,Create Order,201,Created,200 Users 3-89,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690143280,11,Get shopping cart,200,OK,200 Users 1-90,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690143315,5,Create Account,201,Created,200 Users 2-90,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690143338,16,Create Order,201,Created,200 Users 3-90,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690143366,10,Get shopping cart,200,OK,200 Users 1-91,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690143399,6,Create Account,201,Created,200 Users 2-91,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690143424,16,Create Order,201,Created,200 Users 3-91,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690143446,10,Get shopping cart,200,OK,200 Users 1-27,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690143452,11,Get shopping cart,200,OK,200 Users 1-8,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690143452,11,Get shopping cart,200,OK,200 Users 1-92,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690143481,5,Create Account,201,Created,200 Users 2-27,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690143485,5,Create Account,201,Created,200 Users 2-8,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690143485,5,Create Account,201,Created,200 Users 2-92,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690143504,20,Create Order,201,Created,200 Users 3-27,,true,,214,789,200,600,http://localhost:8080/orders,20,0,0
1595690143510,15,Create Order,201,Created,200 Users 3-8,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690143509,21,Create Order,201,Created,200 Users 3-92,,true,,214,789,200,600,http://localhost:8080/orders,21,0,0
1595690143535,10,Get shopping cart,200,OK,200 Users 1-93,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690143570,6,Create Account,201,Created,200 Users 2-93,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690143594,16,Create Order,201,Created,200 Users 3-93,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690143621,11,Get shopping cart,200,OK,200 Users 1-94,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690143655,5,Create Account,201,Created,200 Users 2-94,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690143679,15,Create Order,201,Created,200 Users 3-94,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690143707,11,Get shopping cart,200,OK,200 Users 1-95,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690143711,10,Get shopping cart,200,OK,200 Users 1-28,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690143740,6,Create Account,201,Created,200 Users 2-95,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690143745,5,Create Account,201,Created,200 Users 2-28,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690143764,16,Create Order,201,Created,200 Users 3-95,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690143769,15,Create Order,201,Created,200 Users 3-28,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690143792,10,Get shopping cart,200,OK,200 Users 1-96,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690143826,5,Create Account,201,Created,200 Users 2-96,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690143848,16,Create Order,201,Created,200 Users 3-96,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690143876,10,Get shopping cart,200,OK,200 Users 1-97,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690143910,5,Create Account,201,Created,200 Users 2-97,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690143934,16,Create Order,201,Created,200 Users 3-97,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690143960,11,Get shopping cart,200,OK,200 Users 1-98,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690143976,11,Get shopping cart,200,OK,200 Users 1-29,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690143994,6,Create Account,201,Created,200 Users 2-98,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690144009,6,Create Account,201,Created,200 Users 2-29,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690144046,10,Get shopping cart,200,OK,200 Users 1-99,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690144080,6,Create Account,201,Created,200 Users 2-99,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690144131,10,Get shopping cart,200,OK,200 Users 1-100,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690144139,15,Create Order,201,Created,200 Users 3-98,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690144154,16,Create Order,201,Created,200 Users 3-29,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690144163,16,Create Order,201,Created,200 Users 3-99,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690144188,16,Create Order,201,Created,200 Users 3-100,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690144225,6,Create Account,201,Created,200 Users 2-100,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690144250,5,Create Account,201,Created,200 Users 2-101,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690144274,16,Create Order,201,Created,200 Users 3-101,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690144335,5,Create Account,201,Created,200 Users 2-102,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690144334,6,Create Account,201,Created,200 Users 2-30,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690144336,9,Get shopping cart,200,OK,200 Users 1-101,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,9,0,0
1595690144351,5,Create Account,201,Created,200 Users 2-9,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690144360,10,Get shopping cart,200,OK,200 Users 1-30,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690144360,10,Get shopping cart,200,OK,200 Users 1-102,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690144359,19,Create Order,201,Created,200 Users 3-102,,true,,214,789,200,600,http://localhost:8080/orders,19,0,0
1595690144360,19,Create Order,201,Created,200 Users 3-30,,true,,214,789,200,600,http://localhost:8080/orders,19,0,0
1595690144387,10,Get shopping cart,200,OK,200 Users 1-103,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690144421,9,Create Account,201,Created,200 Users 2-103,,true,,216,406,200,600,http://localhost:8080/accounts,9,0,0
1595690144444,16,Create Order,201,Created,200 Users 3-103,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690144471,18,Get shopping cart,200,OK,200 Users 1-104,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,17,0,0
1595690144505,5,Create Account,201,Created,200 Users 2-104,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690144530,16,Create Order,201,Created,200 Users 3-104,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690144555,11,Get shopping cart,200,OK,200 Users 1-105,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690144556,10,Get shopping cart,200,OK,200 Users 1-9,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690144567,10,Get shopping cart,200,OK,200 Users 1-31,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690144589,5,Create Account,201,Created,200 Users 2-105,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690144600,6,Create Account,201,Created,200 Users 2-31,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690144613,16,Create Order,201,Created,200 Users 3-105,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690144614,16,Create Order,201,Created,200 Users 3-9,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690144641,10,Get shopping cart,200,OK,200 Users 1-106,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690144675,5,Create Account,201,Created,200 Users 2-106,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690144685,16,Create Order,201,Created,200 Users 3-31,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690144699,15,Create Order,201,Created,200 Users 3-106,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690144727,10,Get shopping cart,200,OK,200 Users 1-107,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690144759,6,Create Account,201,Created,200 Users 2-107,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690144784,17,Create Order,201,Created,200 Users 3-107,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690144811,10,Get shopping cart,200,OK,200 Users 1-108,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690144844,6,Create Account,201,Created,200 Users 2-108,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690144869,16,Create Order,201,Created,200 Users 3-108,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690144892,10,Get shopping cart,200,OK,200 Users 1-32,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690144895,11,Get shopping cart,200,OK,200 Users 1-109,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690144926,5,Create Account,201,Created,200 Users 2-32,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690144930,5,Create Account,201,Created,200 Users 2-109,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690144949,17,Create Order,201,Created,200 Users 3-32,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690144953,17,Create Order,201,Created,200 Users 3-109,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690144982,10,Get shopping cart,200,OK,200 Users 1-110,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690145014,6,Create Account,201,Created,200 Users 2-110,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690145038,16,Create Order,201,Created,200 Users 3-110,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690145066,10,Get shopping cart,200,OK,200 Users 1-111,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690145100,5,Create Account,201,Created,200 Users 2-111,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690145124,17,Create Order,201,Created,200 Users 3-111,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690145152,10,Get shopping cart,200,OK,200 Users 1-112,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690145157,10,Get shopping cart,200,OK,200 Users 1-33,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690145185,6,Create Account,201,Created,200 Users 2-112,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690145191,8,Create Account,201,Created,200 Users 2-33,,true,,216,406,200,600,http://localhost:8080/accounts,8,0,0
1595690145209,16,Create Order,201,Created,200 Users 3-112,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690145214,15,Create Order,201,Created,200 Users 3-33,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690145235,11,Get shopping cart,200,OK,200 Users 1-113,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690145270,6,Create Account,201,Created,200 Users 2-113,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690145294,16,Create Order,201,Created,200 Users 3-113,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690145321,10,Get shopping cart,200,OK,200 Users 1-114,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690145355,6,Create Account,201,Created,200 Users 2-114,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690145378,17,Create Order,201,Created,200 Users 3-114,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690145405,11,Get shopping cart,200,OK,200 Users 1-115,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690145420,11,Get shopping cart,200,OK,200 Users 1-10,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690145421,10,Get shopping cart,200,OK,200 Users 1-34,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690145440,6,Create Account,201,Created,200 Users 2-115,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690145455,5,Create Account,201,Created,200 Users 2-10,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690145455,6,Create Account,201,Created,200 Users 2-34,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690145464,16,Create Order,201,Created,200 Users 3-115,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690145486,10,Get shopping cart,200,OK,200 Users 1-3,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690145490,10,Get shopping cart,200,OK,200 Users 1-116,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690145495,10,Get shopping cart,200,OK,200 Users 1-1,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690145520,5,Create Account,201,Created,200 Users 2-3,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690145525,5,Create Account,201,Created,200 Users 2-116,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690145529,5,Create Account,201,Created,200 Users 2-1,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690145538,17,Create Order,201,Created,200 Users 3-34,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690145539,17,Create Order,201,Created,200 Users 3-10,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690145543,15,Create Order,201,Created,200 Users 3-3,,true,,214,789,200,600,http://localhost:8080/orders,15,0,0
1595690145550,16,Create Order,201,Created,200 Users 3-116,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690145575,11,Get shopping cart,200,OK,200 Users 1-117,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690145609,6,Create Account,201,Created,200 Users 2-117,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690145635,16,Create Order,201,Created,200 Users 3-117,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690145660,11,Get shopping cart,200,OK,200 Users 1-118,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690145695,6,Create Account,201,Created,200 Users 2-118,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690145719,16,Create Order,201,Created,200 Users 3-118,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690145747,9,Get shopping cart,200,OK,200 Users 1-35,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,9,0,0
1595690145746,10,Get shopping cart,200,OK,200 Users 1-119,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690145780,6,Create Account,201,Created,200 Users 2-119,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690145780,6,Create Account,201,Created,200 Users 2-35,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690145804,19,Create Order,201,Created,200 Users 3-119,,true,,214,789,200,600,http://localhost:8080/orders,19,0,0
1595690145804,20,Create Order,201,Created,200 Users 3-35,,true,,214,789,200,600,http://localhost:8080/orders,20,0,0
1595690145830,10,Get shopping cart,200,OK,200 Users 1-120,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690145865,5,Create Account,201,Created,200 Users 2-120,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690145889,16,Create Order,201,Created,200 Users 3-120,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690145916,11,Get shopping cart,200,OK,200 Users 1-121,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690145950,5,Create Account,201,Created,200 Users 2-121,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690146001,10,Get shopping cart,200,OK,200 Users 1-122,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690146011,10,Get shopping cart,200,OK,200 Users 1-36,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690146034,6,Create Account,201,Created,200 Users 2-122,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690146044,6,Create Account,201,Created,200 Users 2-36,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690146086,10,Get shopping cart,200,OK,200 Users 1-123,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690146154,16,Create Order,201,Created,200 Users 3-121,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690146178,16,Create Order,201,Created,200 Users 3-122,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690146189,16,Create Order,201,Created,200 Users 3-36,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690146203,16,Create Order,201,Created,200 Users 3-123,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690146239,5,Create Account,201,Created,200 Users 2-123,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690146229,16,Create Order,201,Created,200 Users 3-124,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690146265,5,Create Account,201,Created,200 Users 2-124,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690146289,6,Create Account,201,Created,200 Users 2-125,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690146313,17,Create Order,201,Created,200 Users 3-125,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690146351,10,Get shopping cart,200,OK,200 Users 1-124,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690146370,6,Create Account,201,Created,200 Users 2-37,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690146374,6,Create Account,201,Created,200 Users 2-126,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690146380,5,Create Account,201,Created,200 Users 2-11,,true,,216,406,200,600,http://localhost:8080/accounts,5,0,0
1595690146376,10,Get shopping cart,200,OK,200 Users 1-125,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690146396,11,Get shopping cart,200,OK,200 Users 1-37,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690146395,17,Create Order,201,Created,200 Users 3-37,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690146402,11,Get shopping cart,200,OK,200 Users 1-126,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,11,0,0
1595690146400,17,Create Order,201,Created,200 Users 3-126,,true,,214,789,200,600,http://localhost:8080/orders,17,0,0
1595690146407,10,Get shopping cart,200,OK,200 Users 1-11,text,true,,523,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690146427,10,Get shopping cart,200,OK,200 Users 1-127,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
1595690146460,6,Create Account,201,Created,200 Users 2-127,,true,,216,406,200,600,http://localhost:8080/accounts,6,0,0
1595690146485,16,Create Order,201,Created,200 Users 3-127,,true,,214,789,200,600,http://localhost:8080/orders,16,0,0
1595690146510,10,Get shopping cart,200,OK,200 Users 1-128,text,true,,518,167,200,600,http://localhost:8080/shopping-carts/1,10,0,0
